date,city,aqi,pm25,pm10,temp,humidity,wind_speed,rain,dow,month,is_weekend,is_winter,festival_season,school_day,traffic_level,construction_activity,target_aqi_next_day
2024-09-13,Sydney,286,79.0,150.7,9.3,63,2.7,0.0,4,9,0,0,0,1,2,2,144.0
2024-09-14,Sydney,144,6.2,102.5,35.4,14,6.3,0.0,5,9,1,0,0,0,0,2,229.0
2024-09-15,Sydney,229,29.8,271.9,-5.5,68,12.8,0.0,6,9,1,0,0,0,0,2,150.0
2024-09-16,Sydney,150,16.0,173.2,22.2,64,6.9,0.0,0,9,0,0,0,1,2,2,221.0
2024-09-17,Sydney,221,52.5,180.2,19.1,52,6.5,0.0,1,9,0,0,0,1,2,2,127.0
2024-09-18,Sydney,127,35.2,260.2,-1.1,64,13.6,0.0,2,9,0,0,0,1,2,2,161.0
2024-09-19,Sydney,161,181.9,158.1,1.4,18,4.1,0.0,3,9,0,0,0,1,2,2,287.0
2024-09-20,Sydney,287,163.4,114.8,37.4,88,6.9,0.0,4,9,0,0,0,1,2,2,62.0
2024-09-21,Sydney,62,66.7,191.3,-8.6,60,12.3,0.0,5,9,1,0,0,0,0,2,254.0
2024-09-22,Sydney,254,220.9,298.0,31.6,39,5.5,0.0,6,9,1,0,0,0,0,2,67.0
2024-09-23,Sydney,67,244.7,94.2,11.0,83,12.3,0.0,0,9,0,0,0,1,2,2,98.0
2024-09-24,Sydney,98,146.0,50.6,4.9,59,12.1,0.0,1,9,0,0,0,1,2,2,112.0
2024-09-25,Sydney,112,203.2,81.8,-1.9,64,14.1,0.0,2,9,0,0,0,1,2,2,31.0
2024-09-26,Sydney,31,225.6,147.6,16.4,36,13.2,0.0,3,9,0,0,0,1,2,2,48.0
2024-09-27,Sydney,48,47.6,61.8,-9.3,22,11.6,0.0,4,9,0,0,0,1,2,2,274.0
2024-09-28,Sydney,274,175.6,205.8,8.8,71,5.5,0.0,5,9,1,0,0,0,0,2,222.0
2024-09-29,Sydney,222,118.8,181.0,-3.9,35,0.6,0.0,6,9,1,0,0,0,0,2,127.0
2024-09-30,Sydney,127,112.4,153.5,18.9,61,12.7,0.0,0,9,0,0,0,1,2,2,34.0
2024-10-01,Sydney,34,137.2,216.5,38.6,34,3.8,0.0,1,10,0,0,1,1,3,2,59.0
2024-10-02,Sydney,59,120.1,64.3,31.5,17,10.1,0.0,2,10,0,0,1,1,3,2,156.0
2024-10-03,Sydney,156,137.9,277.8,6.2,57,4.3,0.0,3,10,0,0,1,1,3,2,103.0
2024-10-04,Sydney,103,206.6,187.6,-9.5,43,8.8,0.0,4,10,0,0,1,1,3,2,209.0
2024-10-05,Sydney,209,164.4,176.2,33.1,10,14.3,0.0,5,10,1,0,1,0,1,2,68.0
2024-10-06,Sydney,68,133.1,54.8,25.7,29,14.3,0.0,6,10,1,0,1,0,1,2,38.0
2024-10-07,Sydney,38,198.5,206.0,39.4,81,4.1,0.0,0,10,0,0,1,1,3,2,163.0
2024-10-08,Sydney,163,165.4,182.2,22.1,29,10.9,0.0,1,10,0,0,1,1,3,2,91.0
2024-10-09,Sydney,91,75.4,227.4,-6.1,73,11.2,0.0,2,10,0,0,1,1,3,2,155.0
2024-10-10,Sydney,155,18.2,105.3,14.5,88,0.6,0.0,3,10,0,0,1,1,3,2,43.0
2024-10-11,Sydney,43,160.8,73.5,26.2,15,4.0,0.0,4,10,0,0,1,1,3,2,191.0
2024-10-12,Sydney,191,166.8,173.8,13.8,13,7.0,0.0,5,10,1,0,1,0,1,2,296.0
2024-10-13,Sydney,296,53.9,255.9,17.9,35,6.2,0.0,6,10,1,0,1,0,1,2,173.0
2024-10-14,Sydney,173,241.3,42.5,-1.8,43,3.5,0.0,0,10,0,0,1,1,3,2,240.0
2024-10-15,Sydney,240,18.1,199.4,24.9,32,5.4,0.0,1,10,0,0,1,1,3,2,224.0
2024-10-16,Sydney,224,92.2,35.0,27.0,43,5.8,0.0,2,10,0,0,1,1,3,2,139.0
2024-10-17,Sydney,139,44.6,44.3,34.3,44,3.9,0.0,3,10,0,0,1,1,3,2,123.0
2024-10-18,Sydney,123,26.8,262.5,32.6,47,6.8,0.0,4,10,0,0,1,1,3,2,172.0
2024-10-19,Sydney,172,177.9,57.1,2.2,17,4.4,0.0,5,10,1,0,1,0,1,2,96.0
2024-10-20,Sydney,96,12.0,209.9,33.8,53,6.0,0.0,6,10,1,0,1,0,1,2,278.0
2024-10-21,Sydney,278,73.0,242.9,19.8,40,9.7,0.0,0,10,0,0,1,1,3,2,83.0
2024-10-22,Sydney,83,36.8,224.3,2.0,84,10.1,0.0,1,10,0,0,1,1,3,2,68.0
2024-10-23,Sydney,68,34.4,92.5,32.0,60,14.8,0.0,2,10,0,0,1,1,3,2,125.0
2024-10-24,Sydney,125,127.0,110.6,27.6,26,13.3,0.0,3,10,0,0,1,1,3,2,58.0
2024-10-25,Sydney,58,154.8,33.6,-1.2,74,7.5,0.0,4,10,0,0,1,1,3,2,43.0
2024-10-26,Sydney,43,159.0,246.3,3.4,67,7.4,0.0,5,10,1,0,1,0,1,2,31.0
2024-10-27,Sydney,31,41.6,217.4,38.2,56,7.0,0.0,6,10,1,0,1,0,1,2,146.0
2024-10-28,Sydney,146,99.4,98.2,32.1,81,1.8,0.0,0,10,0,0,1,1,3,2,218.0
2024-10-29,Sydney,218,202.1,221.6,16.6,75,7.2,0.0,1,10,0,0,1,1,3,2,89.0
2024-10-30,Sydney,89,65.0,71.3,5.2,90,14.7,0.0,2,10,0,0,1,1,3,2,283.0
2024-10-31,Sydney,283,96.0,30.0,32.8,37,2.1,0.0,3,10,0,0,1,1,3,2,180.0
2024-11-01,Sydney,180,195.2,118.8,13.1,63,7.8,0.0,4,11,0,1,1,1,3,2,157.0
2024-11-02,Sydney,157,114.0,289.9,1.6,34,9.7,0.0,5,11,1,1,1,0,1,2,36.0
2024-11-03,Sydney,36,203.6,102.7,28.7,86,8.9,0.0,6,11,1,1,1,0,1,2,273.0
2024-11-04,Sydney,273,65.1,139.3,30.7,52,10.2,0.0,0,11,0,1,1,1,3,2,184.0
2024-11-05,Sydney,184,166.1,147.3,-2.2,76,4.4,0.0,1,11,0,1,1,1,3,2,253.0
2024-11-06,Sydney,253,127.6,280.3,22.0,38,13.7,0.0,2,11,0,1,1,1,3,2,91.0
2024-11-07,Sydney,91,243.8,152.1,3.5,20,4.1,0.0,3,11,0,1,1,1,3,2,253.0
2024-11-08,Sydney,253,139.1,136.0,35.7,22,10.7,0.0,4,11,0,1,1,1,3,2,146.0
2024-11-09,Sydney,146,165.6,150.4,-0.9,23,1.3,0.0,5,11,1,1,1,0,1,2,194.0
2024-11-10,Sydney,194,215.9,182.2,-4.1,66,1.8,0.0,6,11,1,1,1,0,1,2,294.0
2024-11-11,Sydney,294,84.5,70.4,28.0,17,2.4,0.0,0,11,0,1,1,1,3,2,296.0
2024-11-12,Sydney,296,35.3,56.7,36.1,65,9.0,0.0,1,11,0,1,1,1,3,2,72.0
2024-11-13,Sydney,72,111.4,78.6,-1.0,57,2.3,0.0,2,11,0,1,1,1,3,2,76.0
2024-11-14,Sydney,76,109.1,221.1,26.5,73,8.8,0.0,3,11,0,1,1,1,3,2,232.0
2024-11-15,Sydney,232,127.4,103.1,-5.5,33,5.1,0.0,4,11,0,1,1,1,3,2,40.0
2024-11-16,Sydney,40,10.0,261.5,-5.2,83,6.1,0.0,5,11,1,1,1,0,1,2,194.0
2024-11-17,Sydney,194,143.2,224.2,22.7,43,4.8,0.0,6,11,1,1,1,0,1,2,249.0
2024-11-18,Sydney,249,179.7,155.9,18.1,30,3.1,0.0,0,11,0,1,1,1,3,2,135.0
2024-11-19,Sydney,135,172.5,240.5,-1.7,71,9.0,0.0,1,11,0,1,1,1,3,2,233.0
2024-11-20,Sydney,233,30.5,20.2,15.5,42,1.9,0.0,2,11,0,1,1,1,3,2,235.0
2024-11-21,Sydney,235,207.9,89.6,11.7,61,8.6,0.0,3,11,0,1,1,1,3,2,286.0
2024-11-22,Sydney,286,142.2,181.1,5.3,46,2.9,0.0,4,11,0,1,1,1,3,2,124.0
2024-11-23,Sydney,124,205.5,132.2,-2.0,33,13.2,0.0,5,11,1,1,1,0,1,2,171.0
2024-11-24,Sydney,171,19.8,49.0,28.1,71,5.0,0.0,6,11,1,1,1,0,1,2,253.0
2024-11-25,Sydney,253,93.0,52.8,19.6,25,14.7,0.0,0,11,0,1,1,1,3,2,173.0
2024-11-26,Sydney,173,175.5,50.3,3.1,42,2.1,0.0,1,11,0,1,1,1,3,2,156.0
2024-11-27,Sydney,156,97.9,72.8,13.6,34,8.1,0.0,2,11,0,1,1,1,3,2,58.0
2024-11-28,Sydney,58,36.0,48.7,18.1,23,5.5,0.0,3,11,0,1,1,1,3,2,99.0
2024-11-29,Sydney,99,9.1,203.7,6.6,62,12.1,0.0,4,11,0,1,1,1,3,2,255.0
2024-11-30,Sydney,255,43.7,199.8,19.1,12,5.1,0.0,5,11,1,1,1,0,1,2,129.0
2024-12-01,Sydney,129,108.3,72.1,-5.4,37,13.3,0.0,6,12,1,1,0,0,0,2,220.0
2024-12-02,Sydney,220,161.5,21.4,6.3,66,8.0,0.0,0,12,0,1,0,1,2,2,158.0
2024-12-03,Sydney,158,90.0,112.3,32.1,89,9.3,0.0,1,12,0,1,0,1,2,2,293.0
2024-12-04,Sydney,293,20.3,181.4,0.9,52,1.4,0.0,2,12,0,1,0,1,2,2,246.0
2024-12-05,Sydney,246,219.3,254.9,-7.4,61,14.1,0.0,3,12,0,1,0,1,2,2,297.0
2024-12-06,Sydney,297,46.5,23.4,17.1,40,4.5,0.0,4,12,0,1,0,1,2,2,161.0
2024-12-07,Sydney,161,32.5,63.1,6.7,38,6.7,0.0,5,12,1,1,0,0,0,2,256.0
2024-12-08,Sydney,256,92.0,236.8,23.4,87,10.4,0.0,6,12,1,1,0,0,0,2,64.0
2024-12-09,Sydney,64,175.4,102.4,13.5,71,3.5,0.0,0,12,0,1,0,1,2,2,99.0
2024-12-10,Sydney,99,62.8,286.2,8.7,30,1.7,0.0,1,12,0,1,0,1,2,2,204.0
2024-12-11,Sydney,204,199.2,40.2,17.6,80,11.9,0.0,2,12,0,1,0,1,2,2,224.0
2024-12-12,Sydney,224,36.4,56.5,13.6,17,3.4,0.0,3,12,0,1,0,1,2,2,298.0
2024-12-13,Sydney,298,81.1,33.5,19.1,58,13.9,0.0,4,12,0,1,0,1,2,2,259.0
2024-12-14,Sydney,259,108.3,245.0,4.6,45,10.0,0.0,5,12,1,1,0,0,0,2,220.0
2024-12-15,Sydney,220,198.7,99.1,-6.0,27,12.7,0.0,6,12,1,1,0,0,0,2,92.0
2024-12-16,Sydney,92,15.6,265.0,11.2,24,15.0,0.0,0,12,0,1,0,1,2,2,91.0
2024-12-17,Sydney,91,61.1,14.8,29.7,28,11.9,0.0,1,12,0,1,0,1,2,2,175.0
2024-12-18,Sydney,175,120.8,247.3,35.1,65,4.8,0.0,2,12,0,1,0,1,2,2,69.0
2024-12-19,Sydney,69,128.0,22.5,13.8,25,13.5,0.0,3,12,0,1,0,1,2,2,53.0
2024-12-20,Sydney,53,185.6,261.6,-4.7,15,10.8,0.0,4,12,0,1,0,1,2,2,92.0
2024-12-21,Sydney,92,201.8,183.3,15.3,48,1.3,0.0,5,12,1,1,0,0,0,2,93.0
2024-12-22,Sydney,93,11.8,166.9,16.0,75,9.4,0.0,6,12,1,1,0,0,0,2,145.0
2024-12-23,Sydney,145,24.8,291.0,-5.3,49,5.3,0.0,0,12,0,1,0,1,2,2,273.0
2024-12-24,Sydney,273,108.8,224.6,20.1,10,8.1,0.0,1,12,0,1,0,1,2,2,286.0
2024-12-25,Sydney,286,55.6,275.9,14.8,77,2.0,0.0,2,12,0,1,0,1,2,2,213.0
2024-12-26,Sydney,213,167.0,182.6,31.1,74,2.5,0.0,3,12,0,1,0,1,2,2,285.0
2024-12-27,Sydney,285,229.0,278.1,33.0,45,7.6,0.0,4,12,0,1,0,1,2,2,276.0
2024-12-28,Sydney,276,215.6,180.7,-5.1,60,12.3,0.0,5,12,1,1,0,0,0,2,44.0
2024-12-29,Sydney,44,102.5,18.3,-7.7,67,9.6,0.0,6,12,1,1,0,0,0,2,165.0
2024-12-30,Sydney,165,249.5,217.1,32.3,41,9.9,0.0,0,12,0,1,0,1,2,2,280.0
2024-01-01,São Paulo,123,46.7,104.5,7.1,10,5.3,0.0,0,1,0,1,0,1,2,2,114.0
2024-01-02,São Paulo,114,234.1,30.1,8.0,56,2.0,0.0,1,1,0,1,0,1,2,2,290.0
2024-01-03,São Paulo,290,211.9,227.3,-9.9,37,7.7,0.0,2,1,0,1,0,1,2,2,81.0
2024-01-04,São Paulo,81,43.3,101.2,39.6,80,6.8,0.0,3,1,0,1,0,1,2,2,183.0
2024-01-05,São Paulo,183,188.4,278.6,28.8,63,4.7,0.0,4,1,0,1,0,1,2,2,228.0
2024-01-06,São Paulo,228,114.8,65.4,-3.7,85,7.6,0.0,5,1,1,1,0,0,0,2,159.0
2024-01-07,São Paulo,159,158.5,52.6,0.5,53,1.9,0.0,6,1,1,1,0,0,0,2,89.0
2024-01-08,São Paulo,89,184.4,25.6,14.6,67,3.0,0.0,0,1,0,1,0,1,2,2,297.0
2024-01-09,São Paulo,297,177.8,131.6,7.2,69,13.7,0.0,1,1,0,1,0,1,2,2,273.0
2024-01-10,São Paulo,273,84.0,201.5,27.0,71,6.7,0.0,2,1,0,1,0,1,2,2,179.0
2024-01-11,São Paulo,179,219.7,35.2,35.5,56,11.7,0.0,3,1,0,1,0,1,2,2,250.0
2024-01-12,São Paulo,250,230.9,262.9,7.7,67,13.3,0.0,4,1,0,1,0,1,2,2,265.0
2024-01-13,São Paulo,265,211.5,257.6,22.2,68,3.5,0.0,5,1,1,1,0,0,0,2,265.0
2024-01-14,São Paulo,265,83.1,228.5,34.7,58,8.6,0.0,6,1,1,1,0,0,0,2,247.0
2024-01-15,São Paulo,247,147.7,73.0,34.1,40,13.1,0.0,0,1,0,1,0,1,2,2,100.0
2024-01-16,São Paulo,100,104.8,218.5,39.3,76,8.5,0.0,1,1,0,1,0,1,2,2,143.0
2024-01-17,São Paulo,143,219.7,142.9,9.1,45,4.6,0.0,2,1,0,1,0,1,2,2,186.0
2024-01-18,São Paulo,186,36.9,91.9,19.9,61,3.4,0.0,3,1,0,1,0,1,2,2,151.0
2024-01-19,São Paulo,151,96.6,160.0,13.5,25,7.7,0.0,4,1,0,1,0,1,2,2,117.0
2024-01-20,São Paulo,117,178.2,21.7,20.7,72,2.7,0.0,5,1,1,1,0,0,0,2,159.0
2024-01-21,São Paulo,159,97.8,21.6,-7.7,15,1.3,0.0,6,1,1,1,0,0,0,2,122.0
2024-01-22,São Paulo,122,123.8,170.3,-3.9,75,12.9,0.0,0,1,0,1,0,1,2,2,176.0
2024-01-23,São Paulo,176,37.3,176.9,34.0,79,3.2,0.0,1,1,0,1,0,1,2,2,252.0
2024-01-24,São Paulo,252,122.2,214.8,-6.3,21,9.9,0.0,2,1,0,1,0,1,2,2,138.0
2024-01-25,São Paulo,138,30.9,256.1,24.5,64,1.4,0.0,3,1,0,1,0,1,2,2,133.0
2024-01-26,São Paulo,133,109.0,50.0,18.6,75,4.1,0.0,4,1,0,1,0,1,2,2,122.0
2024-01-27,São Paulo,122,40.9,131.0,26.1,24,11.1,0.0,5,1,1,1,0,0,0,2,169.0
2024-01-28,São Paulo,169,61.4,146.5,14.0,60,11.1,0.0,6,1,1,1,0,0,0,2,300.0
2024-01-29,São Paulo,300,248.8,97.7,37.3,49,12.6,0.0,0,1,0,1,0,1,2,2,178.0
2024-01-30,São Paulo,178,178.3,194.2,-8.7,17,10.3,0.0,1,1,0,1,0,1,2,2,231.0
2024-01-31,São Paulo,231,45.4,267.1,-7.1,83,9.3,0.0,2,1,0,1,0,1,2,2,68.0
2024-02-01,São Paulo,68,48.1,121.7,33.4,43,0.8,0.0,3,2,0,1,0,1,2,2,223.0
2024-02-02,São Paulo,223,127.5,117.8,30.1,15,8.2,0.0,4,2,0,1,0,1,2,2,66.0
2024-02-03,São Paulo,66,154.5,46.2,14.3,42,3.2,0.0,5,2,1,1,0,0,0,2,52.0
2024-02-04,São Paulo,52,149.9,233.2,23.5,16,4.8,0.0,6,2,1,1,0,0,0,2,56.0
2024-02-05,São Paulo,56,17.4,269.1,24.5,85,3.2,0.0,0,2,0,1,0,1,2,2,66.0
2024-02-06,São Paulo,66,214.9,275.9,13.7,81,5.4,0.0,1,2,0,1,0,1,2,2,263.0
2024-02-07,São Paulo,263,134.2,234.6,30.5,65,9.5,0.0,2,2,0,1,0,1,2,2,126.0
2024-02-08,São Paulo,126,177.5,275.2,11.4,22,3.3,0.0,3,2,0,1,0,1,2,2,165.0
2024-02-09,São Paulo,165,162.9,202.2,38.6,44,2.4,0.0,4,2,0,1,0,1,2,2,83.0
2024-02-10,São Paulo,83,56.1,39.4,-9.9,29,6.7,0.0,5,2,1,1,0,0,0,2,255.0
2024-02-11,São Paulo,255,200.6,179.3,7.8,10,5.0,0.0,6,2,1,1,0,0,0,2,43.0
2024-02-12,São Paulo,43,209.8,164.7,17.2,35,10.9,0.0,0,2,0,1,0,1,2,2,197.0
2024-02-13,São Paulo,197,152.8,91.8,25.7,87,2.8,0.0,1,2,0,1,0,1,2,2,140.0
2024-02-14,São Paulo,140,198.7,271.3,17.8,20,9.5,0.0,2,2,0,1,0,1,2,2,134.0
2024-02-15,São Paulo,134,195.1,297.4,23.2,19,3.7,0.0,3,2,0,1,0,1,2,2,184.0
2024-02-16,São Paulo,184,38.6,226.1,28.6,12,1.1,0.0,4,2,0,1,0,1,2,2,217.0
2024-02-17,São Paulo,217,88.0,29.3,11.5,41,1.7,0.0,5,2,1,1,0,0,0,2,226.0
2024-02-18,São Paulo,226,89.4,222.3,-9.9,90,4.6,0.0,6,2,1,1,0,0,0,2,195.0
2024-02-19,São Paulo,195,25.5,23.7,4.5,85,3.9,0.0,0,2,0,1,0,1,2,2,191.0
2024-02-20,São Paulo,191,172.1,191.4,24.5,17,2.5,0.0,1,2,0,1,0,1,2,2,126.0
2024-02-21,São Paulo,126,225.0,144.0,-4.0,28,14.6,0.0,2,2,0,1,0,1,2,2,141.0
2024-02-22,São Paulo,141,24.0,121.8,30.3,14,13.0,0.0,3,2,0,1,0,1,2,2,199.0
2024-02-23,São Paulo,199,19.8,49.0,17.0,51,5.0,0.0,4,2,0,1,0,1,2,2,206.0
2024-02-24,São Paulo,206,67.0,252.3,23.4,32,14.4,0.0,5,2,1,1,0,0,0,2,179.0
2024-02-25,São Paulo,179,198.8,200.7,18.8,83,11.5,0.0,6,2,1,1,0,0,0,2,162.0
2024-02-26,São Paulo,162,10.2,282.8,1.1,33,5.8,0.0,0,2,0,1,0,1,2,2,71.0
2024-02-27,São Paulo,71,56.6,213.9,14.0,67,7.2,0.0,1,2,0,1,0,1,2,2,183.0
2024-02-28,São Paulo,183,41.3,234.5,36.0,66,0.9,0.0,2,2,0,1,0,1,2,2,163.0
2024-02-29,São Paulo,163,39.1,200.7,9.6,87,7.4,0.0,3,2,0,1,0,1,2,2,280.0
2024-03-01,São Paulo,280,108.0,87.3,-6.0,84,11.2,0.0,4,3,0,0,0,1,2,2,139.0
2024-03-02,São Paulo,139,37.0,93.7,23.4,28,3.1,0.0,5,3,1,0,0,0,0,2,126.0
2024-03-03,São Paulo,126,133.4,176.8,24.2,37,12.8,0.0,6,3,1,0,0,0,0,2,62.0
2024-03-04,São Paulo,62,205.5,193.5,31.1,51,13.4,0.0,0,3,0,0,0,1,2,2,42.0
2024-03-05,São Paulo,42,163.7,290.2,1.2,23,2.2,0.0,1,3,0,0,0,1,2,2,293.0
2024-03-06,São Paulo,293,25.6,222.8,9.6,56,8.6,0.0,2,3,0,0,0,1,2,2,298.0
2024-03-07,São Paulo,298,249.3,297.2,19.1,51,2.9,0.0,3,3,0,0,0,1,2,2,73.0
2024-03-08,São Paulo,73,101.2,185.1,25.6,75,7.3,0.0,4,3,0,0,0,1,2,2,120.0
2024-03-09,São Paulo,120,140.2,98.3,-9.6,53,6.7,0.0,5,3,1,0,0,0,0,2,174.0
2024-03-10,São Paulo,174,248.9,189.7,34.2,39,9.2,0.0,6,3,1,0,0,0,0,2,202.0
2024-03-11,São Paulo,202,181.1,245.1,19.8,62,10.4,0.0,0,3,0,0,0,1,2,2,264.0
2024-03-12,São Paulo,264,91.1,212.8,-4.0,51,11.8,0.0,1,3,0,0,0,1,2,2,215.0
2024-03-13,São Paulo,215,168.6,228.4,14.3,55,8.3,0.0,2,3,0,0,0,1,2,2,237.0
2024-03-14,São Paulo,237,249.7,238.7,23.5,71,2.7,0.0,3,3,0,0,0,1,2,2,114.0
2024-03-15,São Paulo,114,46.4,241.0,0.2,61,2.9,0.0,4,3,0,0,0,1,2,2,226.0
2024-03-16,São Paulo,226,241.5,39.6,-5.1,48,5.8,0.0,5,3,1,0,0,0,0,2,148.0
2024-03-17,São Paulo,148,191.0,282.7,36.2,42,13.0,0.0,6,3,1,0,0,0,0,2,112.0
2024-03-18,São Paulo,112,246.5,67.2,-5.3,90,2.9,0.0,0,3,0,0,0,1,2,2,263.0
2024-03-19,São Paulo,263,47.0,232.4,-7.8,17,11.8,0.0,1,3,0,0,0,1,2,2,196.0
2024-03-20,São Paulo,196,123.7,197.1,28.5,57,11.6,0.0,2,3,0,0,0,1,2,2,261.0
2024-03-21,São Paulo,261,205.8,294.7,28.0,45,13.5,0.0,3,3,0,0,0,1,2,2,285.0
2024-03-22,São Paulo,285,227.3,236.9,8.4,29,8.8,0.0,4,3,0,0,0,1,2,2,202.0
2024-03-23,São Paulo,202,162.5,192.8,34.9,81,10.0,0.0,5,3,1,0,0,0,0,2,211.0
2024-03-24,São Paulo,211,57.7,57.0,26.0,73,6.0,0.0,6,3,1,0,0,0,0,2,227.0
2024-03-25,São Paulo,227,132.3,200.5,38.0,58,5.9,0.0,0,3,0,0,0,1,2,2,71.0
2024-03-26,São Paulo,71,218.1,220.3,22.7,17,14.2,0.0,1,3,0,0,0,1,2,2,57.0
2024-03-27,São Paulo,57,192.5,203.0,32.2,34,12.5,0.0,2,3,0,0,0,1,2,2,277.0
2024-03-28,São Paulo,277,175.9,27.7,9.6,18,9.0,0.0,3,3,0,0,0,1,2,2,172.0
2024-03-29,São Paulo,172,100.3,88.8,13.3,38,8.2,0.0,4,3,0,0,0,1,2,2,104.0
2024-03-30,São Paulo,104,233.8,290.6,28.2,69,14.2,0.0,5,3,1,0,0,0,0,2,291.0
2024-03-31,São Paulo,291,219.6,207.6,19.2,59,11.7,0.0,6,3,1,0,0,0,0,2,39.0
2024-04-01,São Paulo,39,5.1,150.1,-0.9,47,5.7,0.0,0,4,0,0,0,1,2,2,58.0
2024-04-02,São Paulo,58,193.6,291.9,-7.8,34,7.4,0.0,1,4,0,0,0,1,2,2,63.0
2024-04-03,São Paulo,63,164.5,76.0,-1.2,59,7.1,0.0,2,4,0,0,0,1,2,2,266.0
2024-04-04,São Paulo,266,20.7,172.4,-1.1,61,8.2,0.0,3,4,0,0,0,1,2,2,144.0
2024-04-05,São Paulo,144,64.1,167.7,38.5,78,4.1,0.0,4,4,0,0,0,1,2,2,167.0
2024-04-06,São Paulo,167,38.9,43.4,32.2,17,10.5,0.0,5,4,1,0,0,0,0,2,126.0
2024-04-07,São Paulo,126,37.0,192.5,30.5,86,7.3,0.0,6,4,1,0,0,0,0,2,141.0
2024-04-08,São Paulo,141,237.5,141.2,20.9,72,13.4,0.0,0,4,0,0,0,1,2,2,81.0
2024-04-09,São Paulo,81,229.4,75.6,37.2,75,8.2,0.0,1,4,0,0,0,1,2,2,231.0
2024-04-10,São Paulo,231,70.1,142.7,39.5,18,0.5,0.0,2,4,0,0,0,1,2,2,141.0
2024-04-11,São Paulo,141,53.3,293.7,9.0,66,6.4,0.0,3,4,0,0,0,1,2,2,241.0
2024-04-12,São Paulo,241,27.2,145.7,20.8,80,11.4,0.0,4,4,0,0,0,1,2,2,203.0
2024-04-13,São Paulo,203,209.2,239.2,39.6,61,2.1,0.0,5,4,1,0,0,0,0,2,77.0
2024-04-14,São Paulo,77,111.9,98.7,-2.8,79,10.1,0.0,6,4,1,0,0,0,0,2,225.0
2024-04-15,São Paulo,225,45.4,180.0,24.9,89,7.8,0.0,0,4,0,0,0,1,2,2,232.0
2024-04-16,São Paulo,232,205.1,294.0,36.0,13,7.0,0.0,1,4,0,0,0,1,2,2,54.0
2024-04-17,São Paulo,54,40.2,33.3,33.0,17,8.1,0.0,2,4,0,0,0,1,2,2,143.0
2024-04-18,São Paulo,143,64.6,13.9,30.9,48,8.6,0.0,3,4,0,0,0,1,2,2,165.0
2024-04-19,São Paulo,165,77.5,122.6,27.5,28,2.1,0.0,4,4,0,0,0,1,2,2,276.0
2024-04-20,São Paulo,276,77.4,297.1,17.1,90,13.7,0.0,5,4,1,0,0,0,0,2,243.0
2024-04-21,São Paulo,243,52.1,120.9,-7.1,39,5.9,0.0,6,4,1,0,0,0,0,2,199.0
2024-04-22,São Paulo,199,144.7,76.3,13.5,52,6.2,0.0,0,4,0,0,0,1,2,2,216.0
2024-04-23,São Paulo,216,72.0,75.6,32.0,23,12.7,0.0,1,4,0,0,0,1,2,2,58.0
2024-04-24,São Paulo,58,106.8,176.7,-8.4,90,11.5,0.0,2,4,0,0,0,1,2,2,100.0
2024-04-25,São Paulo,100,37.1,181.4,-1.5,77,12.0,0.0,3,4,0,0,0,1,2,2,173.0
2024-04-26,São Paulo,173,213.9,163.4,21.9,23,4.4,0.0,4,4,0,0,0,1,2,2,91.0
2024-04-27,São Paulo,91,200.1,170.8,10.4,30,2.3,0.0,5,4,1,0,0,0,0,2,55.0
2024-04-28,São Paulo,55,87.5,14.2,19.8,15,0.8,0.0,6,4,1,0,0,0,0,2,152.0
2024-04-29,São Paulo,152,180.3,271.3,9.0,51,2.3,0.0,0,4,0,0,0,1,2,2,35.0
2024-04-30,São Paulo,35,183.7,231.3,32.1,45,0.9,0.0,1,4,0,0,0,1,2,2,251.0
2024-05-01,São Paulo,251,229.7,53.0,16.6,88,6.3,0.0,2,5,0,0,0,1,2,2,159.0
2024-05-02,São Paulo,159,63.3,225.4,-8.6,25,4.3,0.0,3,5,0,0,0,1,2,2,113.0
2024-05-03,São Paulo,113,103.3,263.9,-2.9,52,12.3,0.0,4,5,0,0,0,1,2,2,150.0
2024-05-04,São Paulo,150,152.7,270.8,10.8,85,2.3,0.0,5,5,1,0,0,0,0,2,48.0
2024-05-05,São Paulo,48,217.7,249.0,12.2,85,6.9,0.0,6,5,1,0,0,0,0,2,140.0
2024-05-06,São Paulo,140,215.4,177.8,33.0,39,9.6,0.0,0,5,0,0,0,1,2,2,252.0
2024-05-07,São Paulo,252,142.5,214.8,30.7,10,14.6,0.0,1,5,0,0,0,1,2,2,123.0
2024-05-08,São Paulo,123,97.3,72.8,35.4,61,8.6,0.0,2,5,0,0,0,1,2,2,132.0
2024-05-09,São Paulo,132,167.0,238.9,38.9,16,8.9,0.0,3,5,0,0,0,1,2,2,63.0
2024-05-10,São Paulo,63,232.8,93.0,5.4,15,4.9,0.0,4,5,0,0,0,1,2,2,260.0
2024-05-11,São Paulo,260,44.6,86.0,17.6,61,1.5,0.0,5,5,1,0,0,0,0,2,234.0
2024-05-12,São Paulo,234,212.5,125.8,26.5,50,1.3,0.0,6,5,1,0,0,0,0,2,236.0
2024-05-13,São Paulo,236,7.8,294.1,2.8,31,4.2,0.0,0,5,0,0,0,1,2,2,35.0
2024-05-14,São Paulo,35,42.5,22.0,38.5,71,12.2,0.0,1,5,0,0,0,1,2,2,151.0
2024-05-15,São Paulo,151,54.8,46.8,-8.0,26,11.0,0.0,2,5,0,0,0,1,2,2,265.0
